voltage,current,power,theft
11.859488051877383,0.4096640110462912,4.858405444287655,0
11.767049916029121,0.41354871703600593,4.866248396072485,0
12.112860621346254,0.40438452669312186,4.898253409262859,0
12.24039773578986,0.40331593322750225,4.936747435885893,0
11.771531121519413,0.3977077951703188,4.681629688118275,0
12.402103707614446,0.3867613639443692,4.796654545736481,0
11.54210127799629,0.41250136947847704,4.761132583832749,0
11.564260286570702,0.8245513533085757,9.53532646930449,1
12.00010362337216,0.8008373404963129,9.61013107142153,1
12.164252977736544,0.8016309468747314,9.751241632566716,1
12.438935550782181,0.3814289106232996,4.74456963644828,0
11.59282100524562,0.4020975235565184,4.6614446172432515,0
11.635658019258301,0.8343191423392724,9.707852219180662,1
12.04666782283106,0.3998134325757154,4.816419613345506,0
11.652523158998333,0.4049247115813658,4.718394579352585,0
12.233705278318041,0.8115358669229339,9.928090618719503,1
12.114770656253297,0.38831126117424297,4.704301872366429,0
11.886232355932677,0.3927360971015389,4.6681525047110295,0
12.22091852410596,0.4052806371975851,4.952901646589435,0
11.963000515173489,0.4048134883758343,4.8427839699892825,0
12.215304649606786,0.40218942833474963,4.9128663939601624,0
12.35990388919003,0.834859921652001,10.318788392555449,1
12.037861436508052,0.3847007459424699,4.63097427417674,0
11.963614969835014,0.8225026854608761,9.840105440509237,1
12.271891245936047,0.40637815695195406,4.98702854683831,0
11.604807275780532,0.8177446464963017,9.489769023390862,1
12.226471942221153,0.4055133533853909,4.957997637362493,0
12.313887032342993,0.39163574143741814,4.822558277888256,0
11.724203608185752,0.3850378738706039,4.514262430121905,0
11.759879692860048,0.8363919877573055,9.835869152097986,1
11.77826460318604,0.4143618377360615,4.880463366317771,0
12.014460337021616,0.4198142499885709,5.0438416554041625,0
11.534380801800188,0.8028937692223437,9.260882477603191,1
12.360379717571027,0.4064474299257269,5.023844569112826,0
12.02576559559355,0.8349051111217869,10.040373160913594,1
11.952521396331688,0.3815323488805389,4.5602735633873275,0
12.379663869148736,0.8426506241648236,10.431731486288898,1
12.3581122808738,0.3885381503958104,4.801598087994456,0
12.160271248948655,0.3944453077668631,4.7965619353200895,0
12.485991852272852,0.39139917188525075,4.887006871145582,0
12.338667430348078,0.3917665092240691,4.833876667664181,0
12.228095220175952,0.8341467939727399,10.200026424303156,1
12.001234433425308,0.396310548135258,4.756215796610516,0
11.698895633505488,0.4120667159858291,4.8207255043595625,0
11.679636087952872,0.8497239732999597,9.924466783352912,1
11.865693083235634,0.8375789445993145,9.938454689595888,1
12.136341480590604,0.38992764047530026,4.732294997529206,0
12.35555196310318,0.4035122673292005,4.985616786735518,0
11.795340013747944,0.416631462190355,4.9143097569602086,0
12.183914286267976,0.4126764622131892,5.028014643565803,0
11.792702483055274,0.39691707212712324,4.6807249420405554,0
11.782359561530193,0.40777441933977426,4.804544828655412,0
11.507030092880271,0.8288994928295167,9.538171407962443,1
11.623530297295112,0.4153517133577452,4.827853224247185,0
12.418189992572959,0.8233130088383319,10.224057367111305,1
12.074715774706258,0.40571121390336035,4.89884759449413,0
12.17923778236656,0.4158991388240124,5.065334505219127,0
12.291494883483473,0.8032355637656887,9.872965822257926,1
12.475135828277205,0.39288267950987443,4.901264791463185,0
12.278829196400475,0.40657272333711,4.992237025771758,0
12.45790779409387,0.40177944013484973,5.005331218762616,0
11.531659580023783,0.4003533101818274,4.6167380847525035,0
12.274825051457004,0.8119612589449559,9.966682402110111,1
11.775758671331513,0.8448614982971122,9.948885114646354,1
11.78637251616508,0.3845365426445696,4.532290937687097,0
11.856909626141704,0.8498319784766215,10.076380966202503,1
11.507077244014827,0.38589072106616873,4.440474335056983,0
11.548841650919881,0.4022504654068514,4.6455269289925525,0
12.035894016429856,0.8071035338431756,9.714212593622468,1
11.978310469771404,0.4032463297624719,4.830209733690709,0
11.824046076673918,0.41268783954385324,4.879640030049533,0
11.588718885617636,0.40619221750070106,4.707247422141281,0
11.96077213435576,0.3800339268019077,4.545499201802055,0
11.543966205723622,0.8499966249518713,9.81233231342354,1
11.501543164413805,0.41966113433844937,4.826750651020536,0
11.968148779239462,0.41942052523284984,5.019687247053506,0
11.88289757205393,0.38749484883296786,4.604561598380678,0
11.838554712437432,0.4039156090650267,4.781777037123808,0
12.255756161544248,0.8373345725122472,10.262168346340992,1
11.91442225889609,0.3898324642630898,4.644628589456472,0
11.722190305066198,0.3996416548447894,4.684675531922202,0
11.586017368803756,0.8359446689562129,9.685269453885589,1
12.286878195831626,0.41685690769131944,5.1218700498942695,0
11.973758709844343,0.411993713345741,4.93311331357468,0
12.17780947661245,0.8241002107067247,10.03573535562267,1
12.287944116309259,0.39560619033263406,4.861186758873411,0
12.238077442543013,0.4010522198656332,4.908108125219407,0
11.895688282933303,0.4140020087144122,4.924838844174884,0
12.48651817646952,0.4029061777024907,5.0308953112940085,0
11.796320009717652,0.8310516013222782,9.803350633785888,1
12.477314568226378,0.3840830681845259,4.7923252620678705,0
11.529515325989072,0.40770392942383754,4.7006287027581015,0
12.241754504493402,0.3845938710924773,4.708103753846888,0
11.953031739442297,0.4165032359590274,4.978476398998678,0
12.01583122881288,0.8308572067964045,9.983439972108478,1
12.167091645004518,0.4027177382353703,4.8999036281786905,0
12.480143218679888,0.8022754392618303,10.01251238281696,1
12.058938845536165,0.4114537674457292,4.9616958193935075,0
12.433565422202236,0.8415587239918818,10.463575451378096,1
12.145949629699407,0.4198794922548671,5.099835163471378,0
11.516898406799168,0.8266795349484979,9.520784218981833,1
12.34146024202195,0.848375910889283,10.470197574529243,1
12.260969506232692,0.826355044475944,10.13191400164111,1
11.89743398129741,0.3939846439155567,4.687406290630305,0
12.23958308216903,0.419117946653234,5.129828929290345,0
12.16263374810627,0.3999426951815053,4.864356521723155,0
11.977145986727205,0.8428491862885462,10.094927748972152,1
11.552718133095658,0.4066786421463898,4.698243723467318,0
11.534617316760738,0.8363020800924537,9.646424455077442,1
12.21699006929541,0.4152690279613866,5.073337590690218,0
12.432271906004573,0.40369209641834636,5.018809908977897,0
11.69148044345791,0.38464664092760076,4.497088680046821,0
11.698471012282006,0.3872624333142415,4.530378350272447,0
11.945210426847943,0.38461580115626315,4.5943166783022695,0
11.821384618139733,0.4104526820850976,4.852119022474971,0
12.15012604531589,0.822363063727097,9.991814879296372,1
11.798387256600144,0.8130370359878458,9.592525804542953,1
12.151063009772594,0.39662155306489677,4.8193734823254255,0
12.078782929219917,0.41968653982985343,5.069302612920208,0
11.631717201165472,0.38248003807585523,4.44889963798935,0
12.264804422043637,0.4090006617183551,5.016313124462055,0
12.04574664906849,0.3816496463117413,4.597254948177833,0
12.266385826654048,0.3820891432666908,4.686852851484924,0
11.780701987022008,0.39168619678062216,4.614338356702569,0
12.126592089004015,0.3855194193110446,4.675036740374735,0
